system_id,word,ner
1007,胡宜特晶城,GPE
1008,大江多,PERSON
1008,布林,PERSON
1008,布林,PERSON
1008,大江,PERSON
1008,大江,PERSON
1008,台積電,ORG
1008,晟德,PERSON
1008,今天,DATE
1008,保瑞,PERSON
1009,台,GPE
1009,神達,ORG
1009,欣興,ORG
1009,台積電,ORG
1010,富邦證券,ORG
1010,亞泥,ORG
1010,佳世達,ORG
1010,永豐金,ORG
1010,中信金,ORG
1010,中鋼,ORG
1010,兆豐金,ORG
1010,大聯大,ORG
1010,大成鋼,ORG
1010,欣興,ORG
1010,華航,ORG
1010,建準,ORG
1010,廣達,ORG
1010,大同,GPE
1010,豐泰,ORG
1010,台光電,ORG
1010,富邦金,ORG
1010,潤泰,ORG
1010,高力,ORG
1010,瑞昱,ORG
1010,華夏,ORG
1010,新唐,PERSON
1010,中環,GPE
1010,華孚,ORG
1010,眾達,PERSON
1010,群光,ORG
1010,大亞,ORG
1010,台耀,ORG
1010,美,GPE
1010,儒鴻,PERSON
1010,精成科,ORG
1010,統實,PERSON
1010,富邦,ORG
1010,技嘉,ORG
1010,致茂,ORG
1010,堤維西,ORG
1010,開發金,ORG
1010,緯創,ORG
1010,宏碁,ORG
1010,寶成,ORG
1010,南亞,LOC
1010,華新,ORG
1010,聯強,ORG
1010,遠傳,ORG
1010,慧洋,ORG
1010,遠東,GPE
1010,台塑,ORG
1010,聯電,ORG
1010,瑞儀,ORG
1010,華邦,ORG
1010,中華電,ORG
1010,友達,ORG
1010,健鼎,ORG
1010,南亞科,ORG
1010,仁寶,ORG
1010,台泥,ORG
1010,光寶科,ORG
1010,東元,ORG
1010,日月光投控,ORG
1010,長榮,PERSON
1010,士電,ORG
1010,第金,ORDINAL
1010,中華,GPE
1010,台達電,ORG
1010,臻鼎,PERSON
1010,裕民,ORG
1010,上海商銀,ORG
1010,元大,ORG
1010,國泰金,ORG
1010,聯詠,ORG
1010,啟碁,ORG
1010,元大,ORG
1010,台灣,GPE
1010,漢翔,ORG
1010,華碩,ORG
1010,台郡,ORG
1010,台積電,ORG
1010,永冠,ORG
1011,蘇姿丰,PERSON
1011,台積電,ORG
1011,蘇姿丰,PERSON
1011,台積電,ORG
1011,高兆麟,PERSON
1011,高兆麟,PERSON
1011,蘇姿丰,PERSON
1011,今日,DATE
1011,台北,GPE
1011,文華東方酒店,FAC
1011,據傳台,GPE
1011,五哥,PERSON
1011,群聯,ORG
1011,潘健成,PERSON
1011,下午,TIME
1011,蘇姿丰,PERSON
1011,三秒,TIME
1011,蘇姿丰,PERSON
1011,最近個月,DATE
1011,未來五年,DATE
1011,蘇姿丰,PERSON
1011,台積電,ORG
1011,蘇,GPE
1011,蘇媽,PERSON
1011,明天,DATE
1012,工商時報,WORK_OF_ART
1012,時報,ORG
1012,莊丙農,PERSON
1012,今天,DATE
1012,美股,NORP
1012,台積電,ORG
1012,億元,MONEY
1012,柯孟聰,PERSON
1012,中秋節前,DATE
1012,柯孟聰,PERSON
1012,昨天,DATE
1012,億元,MONEY
1012,今天,DATE
1012,第五,ORDINAL
1012,日,GPE
1012,第個月,DATE
1012,中秋,DATE
1012,中秋前,DATE
1012,中秋,DATE
1012,台股,GPE
1012,重電股,ORG
1012,今天,DATE
1012,緯創廣達台積電,ORG
1012,莊丙農,PERSON
1012,台北,GPE
1013,八,CARDINAL
1013,元大,ORG
1013,台灣,GPE
1013,欣興,ORG
1013,元大金,ORG
1013,晟德,PERSON
1013,國泰費城半導體,ORG
1013,富邦,ORG
1013,臺灣,GPE
1013,輔信,PERSON
1013,台積電,ORG
1013,復華富時,ORG
1013,佳世達,ORG
1013,京元電子,ORG
1013,布蘭特,GPE
1013,聯發科,ORG
1013,大同,GPE
1013,台耀,ORG
1013,神達,ORG
1013,偉訓,PERSON
1013,中工,ORG
1013,正基,PERSON
1013,漢翔,ORG
1013,南亞,LOC
1013,康和證,ORG
1013,南亞科,ORG
1013,晟德,PERSON
1013,輔信,PERSON
1013,欣興,ORG
1013,台積電,ORG
1013,聯發科,ORG
1013,世芯,PERSON
1014,經濟日報,WORK_OF_ART
1014,楊伶雯,PERSON
1014,台積電,ORG
1014,月日,DATE
1014,第季,DATE
1014,下半年,DATE
1014,二度,QUANTITY
1014,全年,DATE
1014,今日,DATE
1014,三,CARDINAL
1014,今日,DATE
1014,兩天,DATE
1014,百,CARDINAL
1014,台積電,ORG
1014,台積電,ORG
1014,三,CARDINAL
1014,三,CARDINAL
1014,今日,DATE
1014,台積電法說會,ORG
1014,第季,ORDINAL
1014,下半年,DATE
1014,台積電,ORG
1014,二,CARDINAL
1014,全年,DATE
1014,美,GPE
1014,台積電,ORG
1014,全年,DATE
1014,二度,QUANTITY
1014,全年,DATE
1014,台積電,ORG
1014,台積電,ORG
1014,第季,ORDINAL
1014,第季,ORDINAL
1014,第季,DATE
1014,全年,DATE
1014,億美元,MONEY
1014,台積電,ORG
1014,明天,DATE
1014,台積電,ORG
1015,蘇姿丰,PERSON
1015,台積電,ORG
1015,經濟日報,WORK_OF_ART
1015,鐘惠玲,PERSON
1015,超微,ORG
1015,蘇姿丰,PERSON
1015,今日,DATE
1015,下午,TIME
1015,台灣,GPE
1015,台灣,GPE
1015,台積電,ORG
1015,台積電,ORG
1015,台灣,NORP
1015,蘇姿丰,PERSON
1015,美國,NORP
1015,台積電,ORG
1015,美國,GPE
1015,台積電,ORG
1015,台積電,ORG
1015,台積電,ORG
1015,今年,DATE
1016,台北,GPE
1016,葉俞璘,PERSON
1016,方劭丞,PERSON
1016,朱怡玟,PERSON
1016,美國,GPE
1016,美股,NORP
1016,週二,DATE
1016,今日,DATE
1016,百點,TIME
1016,緯創,ORG
1016,廣達英業達,ORG
1016,權王台積電,ORG
1016,廣達英業,ORG
1016,美國,GPE
1016,美股,NORP
1016,四,CARDINAL
1016,週二,DATE
1016,道瓊,ORG
1016,微軟,ORG
1016,輝達,ORG
1016,特斯拉,ORG
1016,美股,NORP
1016,週三,DATE
1016,百點,TIME
1016,緯創,ORG
1016,緯穎,PERSON
1016,達英業達,ORG
1016,台積電,ORG
1016,海聯電台達電,ORG
1016,超微,ORG
1016,蘇姿丰,PERSON
1016,台灣,GPE
1016,鈺創,PERSON
1016,統期貨投資顧問部,ORG
1016,廖恩平,PERSON
1016,這兩天,DATE
1016,緯創,ORG
1016,今年,DATE
1016,成金管會,ORG
1016,兩天,DATE
1016,金管會,ORG
1016,今年,DATE
1016,中租投顧,ORG
1016,蘇皓毅,PERSON
1016,台股,GPE
1016,今年,DATE
1016,月底,DATE
1016,聯準會,ORG
1016,台股,NORP
1016,今年,DATE
1016,第高,ORDINAL
1016,今年,DATE
1016,第高,ORDINAL
1016,下半年,DATE
1016,第二天,DATE
1016,昨天,DATE
1016,億今天,DATE
1017,工商時報,WORK_OF_ART
1017,簡威瑟,PERSON
1017,台積電法,ORG
1017,第二,ORDINAL
1017,第三,ORDINAL
1017,台積電,ORG
1017,台積電,ORG
1017,台積電法說會,ORG
1017,台積電,ORG
1017,第三,ORDINAL
1017,台積電,ORG
1017,台積電,ORG
1017,鄭明宗,PERSON
1017,第三,ORDINAL
1017,下半年,DATE
1017,台積電,ORG
1017,台積電,ORG
1017,台積電,ORG
1017,台積電,ORG
1017,第三,ORDINAL
1017,台積電,ORG
1017,第三,ORDINAL
1017,",億元",MONEY
1017,第二,ORDINAL
1017,",億元",MONEY
1017,台積電,ORG
1017,第二,ORDINAL
1017,台積電,ORG
1017,第三,ORDINAL
1017,輝達,PERSON
1017,昨天,DATE
1017,美股,NORP
1017,今天,DATE
1017,台積電,ORG
1017,盤後法,PERSON
1017,明天,DATE
1017,台積電,ORG
1018,台積電,ORG
1018,蘇姿丰,PERSON
1018,超微,ORG
1018,蘇姿丰,PERSON
1018,台北,GPE
1018,蘇姿丰,PERSON
1018,蘇姿丰,PERSON
1018,蘇姿丰,PERSON
1018,台,GPE
1018,卓怡君,PERSON
1018,台北,GPE
1018,四年,DATE
1018,超微,ORG
1018,蘇姿丰,PERSON
1018,台,GPE
1018,日,GPE
1018,三,CARDINAL
1018,蘇姿,PERSON
1018,台積電,ORG
1018,台積,ORG
1018,台積電,ORG
1018,台積電,ORG
1018,兩,CARDINAL
1018,輝達與,PERSON
1018,台積電,ORG
1018,輝達,ORG
1018,黃仁勳,PERSON
1018,台積電,ORG
1018,韓媒,GPE
1018,超微,ORG
1018,三,CARDINAL
1018,蘇姿丰,PERSON
1018,韓媒,ORG
1018,台積電,ORG
1018,台積電,ORG
1018,三,CARDINAL
1018,蘇姿丰,PERSON
1018,台灣,GPE
1018,台灣,GPE
1018,台灣,GPE
1018,美,GPE
1018,中,GPE
1018,美國,GPE
1018,美,GPE
1018,中,GPE
1018,蘇姿丰,PERSON
1018,美國,GPE
1018,美國,GPE
1018,蘇姿丰,PERSON
1018,昨白天,TIME
1018,台灣,GPE
1018,晚間,TIME
1018,欣興英業,ORG
1018,聯等大廠,ORG
1018,黃仁勳,PERSON
1018,蘇姿丰,PERSON
1018,台灣,GPE
1018,台積電,ORG
1018,今日,DATE
1018,蘇姿丰,PERSON
1018,陽明交通大學,ORG
1018,台積電,ORG
1018,韓媒,GPE
1018,韓國人,NORP
1018,韓國,GPE
1018,台灣,GPE
1019,台積電,ORG
1019,台積電,ORG
1019,台灣積體電路製造股份有限公司,ORG
1019,今日,DATE
1019,第二季,DATE
1019,新台,ORG
1019,億千萬元,MONEY
1019,新台幣,MONEY
1019,億元,MONEY
1019,美國,GPE
1019,美元,MONEY
1019,去年,DATE
1019,第二季,DATE
1019,第二季,DATE
1019,金管會,ORG
1019,第二,ORDINAL
1019,億千萬元,MONEY
1019,去年,DATE
1019,前季,DATE
1019,第二季,DATE
1019,台積公司,ORG
1020,台積電,ORG
1020,月號,DATE
1020,下午兩點,TIME
1020,第二,ORDINAL
1020,第二季,DATE
1020,新台幣,MONEY
1020,億千萬元,MONEY
1020,新台幣,MONEY
1020,億元,MONEY
1020,去年,DATE
1020,第二季,DATE
1020,第二季,DATE
1020,第二季,DATE
1021,萬年,DATE
1021,五年,DATE
1021,今年,DATE
1021,台積電,ORG
1021,下半年,DATE
1022,第三,ORDINAL
1022,第三,ORDINAL
1022,第二,ORDINAL
1022,全年,DATE
1022,今年,DATE
1023,台積電,ORG
1023,台積公司,ORG
1023,黃仁昭,PERSON
1023,台積公司,ORG
1023,第二,ORDINAL
1023,第三季,DATE
1023,台積公司,ORG
1023,台積公司,ORG
1023,第三,ORDINAL
1023,億美元,MONEY
1023,億美元,MONEY
1023,新台幣元兌美元,MONEY
1024,今天,DATE
1024,台積電,ORG
1024,兩,CARDINAL
1024,台積,ORG
1025,台灣證交所,ORG
1025,華航,ORG
1025,長榮航,PERSON
1025,開發金,ORG
1025,新光金,ORG
1025,宏碁,ORG
1025,大亞,ORG
1025,長榮,PERSON
1025,陽明,PERSON
1025,國泰,ORG
1025,中工,ORG
1025,英業達,ORG
1025,東元,ORG
1025,彰銀,ORG
1025,大同,GPE
1025,中環,GPE
1025,元大滬,PERSON
1025,廣達,ORG
1025,華新,ORG
1025,寶成,ORG
1025,大成鋼,ORG
1025,玉山金,ORG
1025,臺企銀,ORG
1025,中鴻,ORG
1025,國泰金,ORG
1025,慧洋,ORG
1025,台塑,ORG
1025,聯強,ORG
1025,亞力,ORG
1025,元大,ORG
1025,華紙,ORG
1025,南亞,LOC
1025,瑞儀,ORG
1025,毅嘉,ORG
1025,遠傳,ORG
1025,華南金,ORG
1025,潤泰新,ORG
1025,日月光投控,ORG
1025,泰金寶,PERSON
1025,彩晶,ORG
1025,宏盛,ORG
1025,第金,ORDINAL
1025,富邦恒,PERSON
1025,萬海,ORG
1025,邁達特,PERSON
1025,台新金,ORG
1025,堤維西,ORG
1025,台汽電,ORG
1025,聯電,ORG
1025,中信金,ORG
1025,復華富時,ORG
1025,永豐金,ORG
1025,群創,ORG
1025,三陽,ORG
1025,兆豐金,ORG
1025,光寶科,ORG
1025,中鋼,ORG
1025,欣興,ORG
1025,復華,ORG
1025,亞泥,ORG
1025,佳世達,ORG
1025,大聯大,ORG
1025,華泰,ORG
1025,台積電,ORG
1025,偉訓,PERSON
1025,康舒,ORG
1025,旺宏,ORG
1025,友訊,ORG
1025,遠東,GPE
1025,緯創,ORG
1025,建準,ORG
1025,輔信,PERSON
1025,漢翔,ORG
1025,正崴,ORG
1025,台光電,ORG
1025,台耀,PRODUCT
1025,金寶,ORG
1025,鳳凰,ORG
1025,華通,ORG
1025,中租,ORG
1025,富邦金,ORG
1025,智原,ORG
1025,亞航,ORG
1025,愛普,PERSON
1025,京元電子,ORG
1025,富邦,ORG
1025,凌華,ORG
1025,中砂,PERSON
1025,眾達,ORG
1025,今天,DATE
1025,兩天,DATE
1026,台積電法說,ORG
1026,二度,QUANTITY
1026,今年,DATE
1026,鉅亨網,ORG
1026,林薏茹,PERSON
1026,台積電,ORG
1026,今日,DATE
1026,魏哲家,PERSON
1026,今年,DATE
1026,台積電,ORG
1026,魏哲家,PERSON
1026,第三,ORDINAL
1026,中國,GPE
1026,第四,ORDINAL
1026,魏哲家,PERSON
1026,今年,DATE
1026,台積電,ORG
1026,今年,DATE
1026,二度,QUANTITY
1026,黃仁昭,PERSON
1026,今年,DATE
1026,億美元,MONEY
1026,明天,DATE
1026,今天晚上,TIME
1027,美國新廠,ORG
1027,日本廠,ORG
1027,經濟日報,WORK_OF_ART
1027,尹慧中,PERSON
1027,台北,GPE
1027,台積電,ORG
1027,今日,DATE
1027,劉德音,PERSON
1027,魏哲家,PERSON
1027,黃仁昭,PERSON
1027,關係處,ORG
1027,蘇志凱,PERSON
1027,劉德音,PERSON
1027,台積電,ORG
1027,日本廠,ORG
1027,台積電,ORG
1027,美國,GPE
1027,亞利桑那州,GPE
1027,美國,GPE
1027,美國,GPE
1027,亞利桑那州,GPE
1027,年月,DATE
1027,劉德音,PERSON
1027,台積,ORG
1027,劉德音,PERSON
1027,中國,GPE
1027,南京,GPE
1027,台積公司,ORG
1027,臺,GPE
1027,劉德音,PERSON
1027,台積公司,ORG
1027,台灣,GPE
1027,台積電,ORG
1027,台灣,GPE
1027,台積電,ORG
1027,美國,GPE
1027,日本,GPE
1027,歐洲,LOC
1027,台積公司,ORG
1027,台積公司,ORG
1027,台積公司,ORG
1027,台積公司,ORG
1027,美國廠,ORG
1027,日本,GPE
1027,日本,GPE
1027,台積,ORG
1027,歐美,LOC
1027,日本,GPE
1028,台積電,ORG
1028,亞泥,ORG
1028,本保羅,PERSON
1028,亞泥,ORG
1028,今天,DATE
1028,亞泥,ORG
1028,亞泥,ORG
1028,亞泥,ORG
1028,徐旭東,PERSON
1028,亞泥,ORG
1028,亞泥,ORG
1028,亞泥,ORG
1029,輝達,PERSON
1029,輝達,PERSON
1029,輝達,PERSON
1029,南韓,GPE
1029,三星,ORG
1029,美商,NORP
1029,日月光,ORG
1029,輝達,PERSON
1029,台積電,ORG
1029,台積電,ORG
1029,台積電,ORG
1029,輝達,PERSON
1029,輝達,PERSON
1029,二,CARDINAL
1029,美商,NORP
1029,日月光,ORG
1029,三星,ORG
1029,去年月,DATE
1029,先進封裝部門,ORG
1029,輝達,PERSON
1029,三,CARDINAL
1029,台積電,ORG
1029,輝達,PERSON
1029,輝達,ORG
1029,台積,ORG
1029,二線廠,ORG
1030,台積電,ORG
1030,高兆麟,PERSON
1030,台北,GPE
1030,高兆麟,PERSON
1030,台北,GPE
1030,龍頭廠台積電,ORG
1030,今日,DATE
1030,二度,QUANTITY
1030,今年,DATE
1030,今日,DATE
1030,美股,NORP
1030,百美元,MONEY
1030,台積電,ORG
1030,今日,DATE
1030,台北,GPE
1030,法說會,ORG
1030,台積電,ORG
1030,下午,TIME
1030,第季,ORDINAL
1030,全年,DATE
1030,台積電,ORG
1030,全年,DATE
1030,第二,ORDINAL
1030,台積電,ORG
1030,劉德音,PERSON
1030,美國亞利桑那廠區,FAC
1030,年延到年,DATE
1030,台積電,ORG
1030,台積電,ORG
1030,前天,DATE
1030,市府,ORG
1030,今天,DATE
1031,全年,DATE
1031,去年,DATE
1031,今年,DATE
1031,明年,DATE
1031,二,ORDINAL
1032,台積電,ORG
1032,台積電,ORG
1032,台積電,ORG
1032,台積電,ORG
1033,王怡茹,PERSON
1033,今日,DATE
1033,台積電,ORG
1033,台積電,ORG
1033,今年,DATE
1033,台積電,ORG
1033,未來五年,DATE
1033,近的年,DATE
1033,今年底,DATE
1033,台積電,ORG
1033,明年月,DATE
1033,~萬,CARDINAL
1033,兩,CARDINAL
1033,兩,CARDINAL
1033,明年,DATE
1033,全年,DATE
1033,萬,CARDINAL
1033,明年,DATE
1033,台積電,ORG
1033,台積電,ORG
1033,台積電,ORG
1033,台積電,ORG
1033,第四季至明年首季,DATE
1033,第二,ORDINAL
1033,封測廠,ORG
1033,弘塑辛耘,ORG
1033,弘塑,ORG
1033,萬潤,ORG
1033,志聖,ORG
1033,翊鈦昇,PERSON
1034,二,CARDINAL
1034,魏哲家,PERSON
1034,經濟日報,WORK_OF_ART
1034,尹慧中,PERSON
1034,台積電,ORG
1034,昨日,DATE
1034,魏哲家,PERSON
1034,台積電,ORG
1034,今年,DATE
1034,全年,DATE
1034,台積電,ORG
1034,台積電,ORG
1034,下半年,DATE
1034,台積電,ORG
1034,昨天,DATE
1034,上半年,DATE
1034,魏哲家,PERSON
1034,台積電,ORG
1034,昨天,DATE
1034,台灣,GPE
1034,張周四,PERSON
1034,萬七,CARDINAL
1034,魏哲家,PERSON
1034,大陸,GPE
1034,今年第季,DATE
1034,台積電,ORG
1034,十位數,PERCENT
1034,台積電,ORG
1034,二度,QUANTITY
1034,就年,DATE
1034,台積電,ORG
1034,魏哲家,PERSON
1034,明年,DATE
1034,魏哲家,PERSON
1034,三個月前,DATE
1034,第季,ORDINAL
1034,第季,DATE
1034,台積電,ORG
1034,億美元,MONEY
1034,億美元,MONEY
1034,台積電,ORG
1034,黃仁昭,PERSON
1034,新台幣兌美元,MONEY
1034,第季,ORDINAL
1034,台灣,GPE
1034,台積電,ORG
1034,昨天,DATE
1034,今天,DATE
1034,台積電,ORG
1034,台積電,ORG
1035,台積電,ORG
1035,美廠,ORG
1035,葉亭均,PERSON
1035,周四日,DATE
1035,台積電,ORG
1035,二,CARDINAL
1035,亞利桑那廠,ORG
1035,費城半導體,ORG
1035,台積電,ORG
1035,台北交易股票,ORG
1035,台股,NORP
1035,台北,GPE
1035,日月光,ORG
1035,中華,GPE
1035,台積電,ORG
1035,聯電,ORG
1035,紐約,GPE
1035,下午,TIME
1035,彭博,ORG
1035,台積電,ORG
1035,美國廠,ORG
1035,美國,NORP
1035,今天,DATE
1035,台積電,ORG
1036,東鹼,ORG
1036,歐印,GPE
1036,俄羅斯,GPE
1036,黑海,LOC
1036,俄羅斯,GPE
1036,月日,DATE
1036,烏克蘭,GPE
1036,黑海,LOC
1036,俄羅斯,GPE
1036,烏克蘭,GPE
1036,白宮國家安全會議,EVENT
1036,霍奇,PERSON
1036,俄羅斯,GPE
1036,烏克蘭,GPE
1036,黑海,LOC
1036,今日,DATE
1036,美國,GPE
1036,俄羅斯,GPE
1036,烏克蘭,GPE
1036,烏克蘭,GPE
1036,白宮國家安全會議,EVENT
1036,霍奇,PERSON
1036,黑海,LOC
1036,俄方,GPE
1036,烏克蘭,GPE
1036,俄羅斯國防部,ORG
1036,日午夜,TIME
1036,黑海烏克蘭,GPE
1036,歐洲證券交易所,ORG
1036,前日,DATE
1036,美國,GPE
1036,周三,DATE
1036,俄羅斯,GPE
1036,烏克蘭,GPE
1036,國際貨幣基金,ORG
1036,周三,DATE
1036,俄羅斯,GPE
1036,烏克蘭,GPE
1036,黑海,LOC
1036,今天,DATE
1036,台積電,ORG
1036,歐印,GPE
1037,台積電,ORG
1037,日月光,ORG
1037,年月,DATE
1037,日,GPE
1037,李孟珊,PERSON
1037,台北,GPE
1037,台積電,ORG
1037,魏哲家,PERSON
1037,昨日,DATE
1037,台積電,ORG
1037,台積電,ORG
1037,台積電,ORG
1037,劉德音,PERSON
1037,台積電,ORG
1037,日月光,ORG
1037,台積電,ORG
1037,昨天,DATE
1037,台積電,ORG
1037,日月光,ORG
1037,台,GPE
1037,台積電,ORG
1037,從月初,DATE
1037,台積電,ORG
1037,辛耘弘塑,ORG
1037,台積電,ORG
1037,劉德音,PERSON
1037,台積電,ORG
1037,劉德音,PERSON
1037,台積電,ORG
1037,日月光,ORG
1037,今年月中旬,DATE
1037,二,CARDINAL
1037,八個,CARDINAL
1037,台積電,ORG
1037,日月光,ORG
1037,魏哲家,PERSON
1037,昨天,DATE
1037,台積電,ORG
1037,台積電,ORG
1037,黃仁昭,PERSON
1037,昨天,DATE
1037,台積電,ORG
1037,明年,DATE
1037,封測廠,ORG
1037,昨天,DATE
1037,台積法,PERSON
1037,美股,NORP
1037,日月光,ORG
1038,年月日,DATE
1038,呂淑美,PERSON
1038,台北,GPE
1038,台積電,ORG
1038,華航長榮,ORG
1038,中鋼,ORG
1038,三,CARDINAL
1038,近個月,DATE
1038,萬七,CARDINAL
1038,月日,DATE
1038,日,GPE
1038,台積電,ORG
1038,台積電,ORG
1038,第三,ORDINAL
1038,億餘元,MONEY
1038,億元,MONEY
1038,華航,ORG
1038,萬,CARDINAL
1038,長榮航,ORG
1038,萬,CARDINAL
1038,大亞長,ORG
1038,榮陽明,PERSON
1038,萬,CARDINAL
1038,大成,ORG
1038,鴻亞力華,ORG
1038,潤泰新華,ORG
1038,新大成萬海,ORG
1038,上半年多,DATE
1038,年底,DATE
1038,歐,NORP
1038,美,NORP
1038,金九銀十,DATE
1038,鋼中鴻,ORG
1038,大成鋼,ORG
1038,東元,ORG
1038,月來,DATE
1038,約萬,CARDINAL
1038,美國高壓設備大廠,ORG
1038,億元,MONEY
1039,昨日,DATE
1039,去年,DATE
1039,昨晚,TIME
1039,美股,NORP
1040,昨天,DATE
1040,台積電,ORG
1040,近個月,DATE
1041,台灣,GPE
1041,台灣,GPE
1041,台灣,GPE
1041,今天,DATE
1041,兩百,CARDINAL
1042,昨天,DATE
1042,台積電,ORG
1042,今天,DATE
1042,早上,TIME
1042,早上,TIME
1042,緯創,ORG
1042,拉現貨,FAC
1043,富邦證券,ORG
1043,永豐金,ORG
1043,中信金,ORG
1043,中鋼,ORG
1043,兆豐金,ORG
1043,廣達,ORG
1043,大聯大,ORG
1043,國泰台灣,GPE
1043,大成鋼,ORG
1043,友達,ORG
1043,建準,ORG
1043,新唐,PERSON
1043,台光電,ORG
1043,玉山金,ORG
1043,京元電子,ORG
1043,東元,ORG
1043,奇鋐,ORG
1043,豐泰,ORG
1043,潤泰,ORG
1043,旺宏,ORG
1043,台耀,ORG
1043,富邦,ORG
1043,華航,ORG
1043,瑞昱,ORG
1043,美,GPE
1043,光寶科,ORG
1043,佳世達,ORG
1043,信邦,ORG
1043,台積電,ORG
1043,群光,ORG
1043,景碩,ORG
1043,啟碁,ORG
1043,緯穎,PERSON
1043,高力,ORG
1043,矽創,ORG
1043,精成科,ORG
1043,開發金,ORG
1043,緯創,ORG
1043,宏碁,ORG
1043,聯電,ORG
1043,寶成,ORG
1043,南亞科,ORG
1043,華新,ORG
1043,南亞,LOC
1043,聯強,ORG
1043,慧洋,ORG
1043,遠傳,ORG
1043,台塑,ORG
1043,裕隆,ORG
1043,中華電,ORG
1043,瑞儀,ORG
1043,遠東,GPE
1043,中華,GPE
1043,長榮,PERSON
1043,仁寶,ORG
1043,森崴,PERSON
1043,富邦金,ORG
1043,元大,ORG
1043,台灣,GPE
1043,亞泥,ORG
1043,順德,GPE
1043,欣興,ORG
1043,裕民,ORG
1043,臻鼎,PERSON
1043,上海商銀,ORG
1043,晶技,ORG
1043,聯詠,ORG
1043,健鼎,ORG
1043,華邦,ORG
1043,國泰金,ORG
1043,華通,ORG
1043,嘉澤,ORG
1043,台泥,ORG
1043,華碩,ORG
1043,台郡,ORG
1043,中磊,ORG
1043,元大,ORG
1043,祥碩,PERSON
1043,華擎,ORG
1044,日週五下午,TIME
1044,蕭宥彤,PERSON
1044,新聞網,ORG
1044,蕭宥彤,PERSON
1044,台北,GPE
1044,二度,QUANTITY
1044,今年,DATE
1044,今日,DATE
1044,去年月中,DATE
1044,國泰,ORG
1044,好幾年,DATE
1044,昨天,DATE
1044,台股,GPE
1044,二度,QUANTITY
1044,今年,DATE
1044,今日,DATE
1044,今日,DATE
1044,去年月中,DATE
1044,國泰,ORG
1044,好幾年,DATE
1044,今天,DATE
1044,台積電,ORG
1044,今年月,DATE
1044,約千萬,CARDINAL
1044,日,GPE
1044,千萬,CARDINAL
1044,今天,DATE
1044,前天,DATE
1044,今日,DATE
1044,本周末,DATE
1044,今天,DATE
1045,台積電,ORG
1045,日,GPE
1045,國家隊,ORG
1045,下週,DATE
1046,台積電,ORG
1046,信邦,ORG
1047,台積電,ORG
1047,蘇姿丰,PERSON
1047,林奇賢,PERSON
1047,超微,ORG
1047,蘇姿丰,PERSON
1047,東京,GPE
1047,日經,GPE
1047,台積電,ORG
1047,超微,ORG
1047,台積,ORG
1047,美,GPE
1047,中,GPE
1047,蘇姿丰,PERSON
1047,台積電,ORG
1047,蘇姿丰,PERSON
1047,台積電,ORG
1047,蘇姿丰,PERSON
1047,台積電,ORG
1047,台灣,GPE
1047,亞利桑那廠,ORG
1047,超微,ORG
1047,美國,GPE
1047,日本,GPE
1047,蘇姿丰,PERSON
1047,超微,ORG
1047,四,CARDINAL
1047,",億美元",MONEY
1047,超微,ORG
1047,輝達,ORG
1047,蘇姿丰,PERSON
1047,輝達,PERSON
1047,蘇姿丰,PERSON
1047,超微,ORG
1047,前幾天,DATE
1047,台灣,GPE
1047,蘇媽,PERSON
1047,韓國,GPE
1047,日本,GPE
1048,年月日,DATE
1048,臺灣證券交易所證券櫃檯買賣中心公司,ORG
1048,年月日,DATE
1048,前日,DATE
1048,今日,DATE
1048,金額仟元,MONEY
1048,元大,ORG
1048,台灣,GPE
1048,台積電,ORG
1048,緯創,ORG
1048,廣達,ORG
1048,光寶科,ORG
1048,英業,ORG
1048,佳世達,ORG
1048,神達,ORG
1048,華碩,ORG
1048,建準,ORG
1049,辛耘轉投資公司,ORG
1049,蔚華科技,ORG
1049,昨日,DATE
1049,埃爾思科技,ORG
1049,中國,GPE
1049,今年月,DATE
1049,中國,GPE
1049,埃爾思,PERSON
1049,蔚華科技,ORG
1049,秦家騏,PERSON
1049,埃爾思,PERSON
1049,蔚華,ORG
1049,埃爾思科技,ORG
1049,張維哲,PERSON
1049,蔚華科技,ORG
1049,新創年,DATE
1049,埃爾思,PERSON
1049,中研院物理所,ORG
1049,順利場,FAC
1049,埃爾思,PERSON
1049,蔚華,ORG
1049,埃爾思科技,ORG
1049,董事誠,PERSON
1049,鍾金峰,PERSON
1049,蔚華,PERSON
1049,埃爾思,PERSON
1049,埃爾思,PERSON
1049,蔚華科,ORG
1049,辛耘,ORG
1049,旺矽,ORG
1049,台積電,ORG
1049,台積電,ORG
1049,日,GPE
1049,明年,DATE
1049,蔚華,ORG
1049,蔚華科,ORG
1049,蔚華科,ORG
1049,辛耘,ORG
1049,旺矽,ORG
1050,友達台積電,ORG
1050,宋健生,PERSON
1050,中科管理,ORG
1050,許茂新,PERSON
1050,中科,ORG
1050,台灣,GPE
1050,宋健生,PERSON
1050,中科管理局,ORG
1050,今日,DATE
1050,中科,ORG
1050,上百,CARDINAL
1050,中科,ORG
1050,中科,ORG
1050,中科,ORG
1050,中科管理局,ORG
1050,友達台積電,ORG
1050,沈國榮,PERSON
1050,楊文科,PERSON
1050,陳明德,PERSON
1050,中科,ORG
1050,中科管理,ORG
1050,許茂新,PERSON
1050,回顧年來,DATE
1050,友達光電,ORG
1050,中科,ORG
1050,六,CARDINAL
1050,許茂新,PERSON
1050,中科,ORG
